model_a,model_b,weight
infinity-instruct-3m-0625-qwen2-7b,qwen2-5-coder-7b-instruct,0.9999999999999999
infinity-instruct-3m-0625-qwen2-7b,qwen2-5-coder-7b,0.9999999999999999
infinity-instruct-3m-0625-qwen2-7b,qwen2-5-7b-test-novelist,0.9999999999999999
infinity-instruct-3m-0625-qwen2-7b,qwen2-5-7b-tensopolis-v2,0.9999999999999999
infinity-instruct-3m-0625-qwen2-7b,qwen2-5-7b-tensopolis-v1,0.9999999999999999
infinity-instruct-3m-0625-yi-1-5-9b,dolphin-2-9-1-yi-1-5-9b,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,configurable-yi-1-5-9b-chat,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-1-5-9b,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-1-5-9b-32k,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-1-5-9b-chat,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-1-5-9b-chat-16k,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-1-5-9b-chat-16k-abliterated,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-1-5-9b-chat-abliterated,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-9b,0.9999999999999998
infinity-instruct-3m-0625-yi-1-5-9b,yi-9b-200k,0.9999999999999998
infinity-instruct-7m-0729-llama3-1-8b,llama-3-8b-instruct-sppo-iter1-bt-8b-table,1.0
infinity-instruct-7m-0729-llama3-1-8b,llama-3-8b-po1,1.0
infinity-instruct-7m-0729-llama3-1-8b,llama-3-8b-prolong-512k-base,1.0
infinity-instruct-7m-0729-llama3-1-8b,llama-3-8b-prolong-512k-instruct,1.0
infinity-instruct-7m-0729-llama3-1-8b,llama-3-8b-prolong-64k-base,1.0
infinity-instruct-7m-0729-llama3-1-8b,deepthink-llama-3-8b-preview,1.0
infinity-instruct-7m-0729-llama3-1-8b,homer-llama3-8b,1.0
infinity-instruct-7m-0729-llama3-1-8b,llama-3-8b-prolong-64k-instruct,1.0
infinity-instruct-7m-0729-llama3-1-8b,llama-3-8b-sfr-iterative-dpo-r,1.0
infinity-instruct-7m-0729-llama3-1-8b,defne-llama3-1-8b,1.0
infinity-instruct-7m-0729-mistral-7b,mistral-instruct-7b-dpo,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-v0-1-signtensors-5-over-16,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-v0-1-signtensors-3-over-8,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-v0-1-signtensors-1-over-4,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-v0-1-signtensors-1-over-2,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-v0-1,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-test-merged,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-openorca,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistral-7b-news-cnn-merged,0.9999999999999999
infinity-instruct-7m-0729-mistral-7b,mistralai-7b-slerp-v0-1,0.9999999999999999
infinity-instruct-7m-gen-llama3-1-70b,llama3-1-flammades-70b,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,llama-3-70b-japanese-suzume-vector-v0-1,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,llama-3-70b-orpo-v0-1,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,llama-3-70b-synthia-v3-5,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,calme-2-4-llama3-70b,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,openbuddy-llama3-3-70b-v24-1-131k,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,openbuddy-llama3-70b-v21-2-32k,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,llama3-1-gutenberg-doppel-70b,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,llama-3-70b-instruct-v0-1,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-70b,llama3-1-kartoffeldes-70b,1.0000000000000002
infinity-instruct-7m-gen-llama3-1-8b,llama-3-8b-instruct-sppo-iter1-bt-8b-table,1.0
infinity-instruct-7m-gen-llama3-1-8b,llama-3-8b-po1,1.0
infinity-instruct-7m-gen-llama3-1-8b,llama-3-8b-prolong-512k-base,1.0
infinity-instruct-7m-gen-llama3-1-8b,llama-3-8b-prolong-512k-instruct,1.0
infinity-instruct-7m-gen-llama3-1-8b,llama-3-8b-prolong-64k-base,1.0
infinity-instruct-7m-gen-llama3-1-8b,deepthink-llama-3-8b-preview,1.0
infinity-instruct-7m-gen-llama3-1-8b,homer-llama3-8b,1.0
infinity-instruct-7m-gen-llama3-1-8b,llama-3-8b-prolong-64k-instruct,1.0
infinity-instruct-7m-gen-llama3-1-8b,llama-3-8b-sfr-iterative-dpo-r,1.0
infinity-instruct-7m-gen-llama3-1-8b,defne-llama3-1-8b,1.0
infinity-instruct-7m-gen-mistral-7b,mistral-instruct-7b-dpo,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-v0-1-signtensors-5-over-16,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-v0-1-signtensors-3-over-8,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-v0-1-signtensors-1-over-4,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-v0-1-signtensors-1-over-2,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-v0-1,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-test-merged,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-openorca,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistral-7b-news-cnn-merged,0.9999999999999999
infinity-instruct-7m-gen-mistral-7b,mistralai-7b-slerp-v0-1,0.9999999999999999
inspectordeck-14b-sce,condor-opus-14b-exp,1.0
inspectordeck-14b-sce,rza-14b-sce,1.0
inspectordeck-14b-sce,tempestissimo-14b-0309,1.0
inspectordeck-14b-sce,guiltyspark-14b-ties,1.0
inspectordeck-14b-sce,lamarckinfusion-14b-v1,1.0
inspectordeck-14b-sce,ph3merge2-14b,1.0
inspectordeck-14b-sce,ph3merge-14b,1.0
inspectordeck-14b-sce,tadpole-opus-14b-exp,1.0
inspectordeck-14b-sce,bifrost-14b,1.0
inspectordeck-14b-sce,lamarckinfusion-14b-v2,1.0
instructlm-500m,smol-360m-ft,0.9998065841068385
instructlm-500m,ssh-355m,0.999791748576033
instructlm-500m,tfine-900m-instruct-orpo,0.9988879839043373
instructlm-500m,tfine-900m-e16-d32-instruct-2e,0.9988879839043373
instructlm-500m,sigil-of-satan-3-2-1b,0.9983571078210558
instructlm-500m,lllma-3-2-1b,0.9983571078210558
instructlm-500m,rho-1b-sft-math,0.9983571078210558
instructlm-500m,lewd-mental-cultist-3-2-1b,0.9983571078210558
instructlm-500m,lancer-1-1b-instruct,0.9983571078210558
instructlm-500m,hare-1-1b-base,0.9983571078210558
intelligence-cod-rag-7b-v3,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
intelligence-cod-rag-7b-v3,colossus-120b,0.26906416839773245
intelligence-cod-rag-7b-v3,qwen1-5-110b-chat,0.26653209505581804
intelligence-cod-rag-7b-v3,qwen1-5-110b,0.26653209505581804
intelligence-cod-rag-7b-v3,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
intelligence-cod-rag-7b-v3,openchat-3-5-0106-8-99b-40layers-interleaved,0.26337915400067397
intelligence-cod-rag-7b-v3,qwen2-5-95b-instruct,0.26211854615741265
intelligence-cod-rag-7b-v3,openchat-3-5-0106-9-86b-44layers-appended,0.2590140614624362
intelligence-cod-rag-7b-v3,calmerys-78b-orpo-v0-1,0.2558814559841146
intelligence-cod-rag-7b-v3,calme-3-2-instruct-78b,0.2558814559841146
internlm2-1-8b,internlm2-chat-1-8b,1.0
internlm2-1-8b,internlm2-5-1-8b-chat,1.0
internlm2-1-8b,internlm2-5-7b-chat,0.9997992852728983
internlm2-1-8b,internlm2-7b,0.9997992852728983
internlm2-1-8b,internlm2-5-20b-llamafied,0.9910926352243897
internlm2-1-8b,internlm2-5-20b-chat,0.9910926352243897
internlm2-1-8b,zephyr-orpo-141b-a35b-v0-1,0.28659875816637337
internlm2-1-8b,colossus-120b,0.28185735236377785
internlm2-1-8b,qwen1-5-110b,0.27920488662524096
internlm2-1-8b,qwen1-5-110b-chat,0.27920488662524096
internlm2-5-1-8b-chat,internlm2-1-8b,1.0
internlm2-5-1-8b-chat,internlm2-chat-1-8b,1.0
internlm2-5-1-8b-chat,internlm2-5-7b-chat,0.9997992852728983
internlm2-5-1-8b-chat,internlm2-7b,0.9997992852728983
internlm2-5-1-8b-chat,internlm2-5-20b-llamafied,0.9910926352243897
internlm2-5-1-8b-chat,internlm2-5-20b-chat,0.9910926352243897
internlm2-5-1-8b-chat,zephyr-orpo-141b-a35b-v0-1,0.28659875816637337
internlm2-5-1-8b-chat,colossus-120b,0.28185735236377785
internlm2-5-1-8b-chat,qwen1-5-110b,0.27920488662524096
internlm2-5-1-8b-chat,qwen1-5-110b-chat,0.27920488662524096
internlm2-5-20b-chat,internlm2-5-20b-llamafied,0.9999999999999999
internlm2-5-20b-chat,internlm2-1-8b,0.9910926352243897
internlm2-5-20b-chat,internlm2-chat-1-8b,0.9910926352243897
internlm2-5-20b-chat,internlm2-5-1-8b-chat,0.9910926352243897
internlm2-5-20b-chat,internlm2-7b,0.9882256017434844
internlm2-5-20b-chat,internlm2-5-7b-chat,0.9882256017434844
internlm2-5-20b-chat,zephyr-orpo-141b-a35b-v0-1,0.3701326760386254
internlm2-5-20b-chat,colossus-120b,0.3640093095972363
internlm2-5-20b-chat,qwen1-5-110b,0.36058373913005554
internlm2-5-20b-chat,qwen1-5-110b-chat,0.36058373913005554
internlm2-5-20b-llamafied,internlm2-5-20b-chat,0.9999999999999999
internlm2-5-20b-llamafied,internlm2-1-8b,0.9910926352243897
internlm2-5-20b-llamafied,internlm2-chat-1-8b,0.9910926352243897
internlm2-5-20b-llamafied,internlm2-5-1-8b-chat,0.9910926352243897
internlm2-5-20b-llamafied,internlm2-7b,0.9882256017434844
internlm2-5-20b-llamafied,internlm2-5-7b-chat,0.9882256017434844
internlm2-5-20b-llamafied,zephyr-orpo-141b-a35b-v0-1,0.3701326760386254
internlm2-5-20b-llamafied,colossus-120b,0.3640093095972363
internlm2-5-20b-llamafied,qwen1-5-110b,0.36058373913005554
internlm2-5-20b-llamafied,qwen1-5-110b-chat,0.36058373913005554
internlm2-5-7b-chat,internlm2-7b,0.9999999999999999
internlm2-5-7b-chat,internlm2-1-8b,0.9997992852728983
internlm2-5-7b-chat,internlm2-chat-1-8b,0.9997992852728983
internlm2-5-7b-chat,internlm2-5-1-8b-chat,0.9997992852728983
internlm2-5-7b-chat,internlm2-5-20b-chat,0.9882256017434844
internlm2-5-7b-chat,internlm2-5-20b-llamafied,0.9882256017434844
internlm2-5-7b-chat,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
internlm2-5-7b-chat,colossus-120b,0.26906416839773245
internlm2-5-7b-chat,qwen1-5-110b,0.26653209505581804
internlm2-5-7b-chat,qwen1-5-110b-chat,0.26653209505581804
internlm2-7b,internlm2-5-7b-chat,0.9999999999999999
internlm2-7b,internlm2-1-8b,0.9997992852728983
internlm2-7b,internlm2-chat-1-8b,0.9997992852728983
internlm2-7b,internlm2-5-1-8b-chat,0.9997992852728983
internlm2-7b,internlm2-5-20b-chat,0.9882256017434844
internlm2-7b,internlm2-5-20b-llamafied,0.9882256017434844
internlm2-7b,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
internlm2-7b,colossus-120b,0.26906416839773245
internlm2-7b,qwen1-5-110b,0.26653209505581804
internlm2-7b,qwen1-5-110b-chat,0.26653209505581804
internlm2-chat-1-8b,internlm2-1-8b,1.0
internlm2-chat-1-8b,internlm2-5-1-8b-chat,1.0
internlm2-chat-1-8b,internlm2-5-7b-chat,0.9997992852728983
internlm2-chat-1-8b,internlm2-7b,0.9997992852728983
internlm2-chat-1-8b,internlm2-5-20b-llamafied,0.9910926352243897
internlm2-chat-1-8b,internlm2-5-20b-chat,0.9910926352243897
internlm2-chat-1-8b,zephyr-orpo-141b-a35b-v0-1,0.28659875816637337
internlm2-chat-1-8b,colossus-120b,0.28185735236377785
internlm2-chat-1-8b,qwen1-5-110b,0.27920488662524096
internlm2-chat-1-8b,qwen1-5-110b-chat,0.27920488662524096
iq-code-evmind-0-5b,acecoderm-7b,0.998732185222087
iq-code-evmind-0-5b,nxcode-cq-7b-orpo,0.998732185222087
iq-code-evmind-0-5b,speechless-coder-ds-6-7b,0.998732185222087
iq-code-evmind-0-5b,viper-coder-7b-elite14,0.998732185222087
iq-code-evmind-0-5b,neuralexperiment-7b-magiccoder-v7-5,0.998732185222087
iq-code-evmind-0-5b,z1-coder-7b,0.998732185222087
iq-code-evmind-0-5b,replete-coder-instruct-8b-merged,0.9975231967975662
iq-code-evmind-0-5b,coolercoder-8b-linear,0.9975231967975662
iq-code-evmind-0-5b,rombos-replete-coder-instruct-8b-merged,0.9975231967975662
iq-code-evmind-0-5b,codepy-deepthink-3b,0.9972510323249785
irina-8b-model-stock,oneil-model-stock-8b,1.0
irina-8b-model-stock,elusive-dragon-heart-8b-linear,1.0
irina-8b-model-stock,control-8b-v1-1,1.0
irina-8b-model-stock,control-8b,1.0
irina-8b-model-stock,neuraldaredevil-8b-abliterated,1.0
irina-8b-model-stock,promissum-mane-8b-linear-lorablated,1.0
irina-8b-model-stock,distilled-darkplanet-allades-8b,1.0
irina-8b-model-stock,distilled-darkplanet-allades-8b-ties,1.0
irina-8b-model-stock,distilled-whiskey-8b,1.0
irina-8b-model-stock,condensed-milk-8b-model-stock,1.0
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,fastthink-0-5b-tiny,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,miniclaus-qw1-5b-unamgs-grpo,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,eximius-persona-5b,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,heretic1-5b,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,t1-1-5b,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,l3-darkest-planet-16-5b,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,text2sql-1-5b,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,reasoning-0-5b,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,hymba-1-5b-instruct,0.9999999999999998
j-o-s-i-e-v4o-1-5b-dpo-stage1-v1,nxmobilelm-1-5b-sft,0.9999999999999998
jajuka-3b,t1-3b,1.0000000000000002
jajuka-3b,menda-3b-500,1.0000000000000002
jajuka-3b,menda-3b-750,1.0000000000000002
jajuka-3b,bio-medical-3b-cot-012025,1.0000000000000002
jajuka-3b,helpingai-3b-reloaded,1.0000000000000002
jajuka-3b,pancho-v1-qw25-3b-unamgs,1.0000000000000002
jajuka-3b,kyro-n1-3b,1.0000000000000002
jajuka-3b,ph3unsloth-3b-slerp,1.0000000000000002
jajuka-3b,test-l3-2-rewish-3b,1.0000000000000002
jajuka-3b,barcenas-3b-grpo,1.0000000000000002
jajuka-wewillneverforgetyou-3b,t1-3b,1.0000000000000002
jajuka-wewillneverforgetyou-3b,menda-3b-500,1.0000000000000002
jajuka-wewillneverforgetyou-3b,menda-3b-750,1.0000000000000002
jajuka-wewillneverforgetyou-3b,bio-medical-3b-cot-012025,1.0000000000000002
jajuka-wewillneverforgetyou-3b,helpingai-3b-reloaded,1.0000000000000002
jajuka-wewillneverforgetyou-3b,pancho-v1-qw25-3b-unamgs,1.0000000000000002
jajuka-wewillneverforgetyou-3b,kyro-n1-3b,1.0000000000000002
jajuka-wewillneverforgetyou-3b,ph3unsloth-3b-slerp,1.0000000000000002
jajuka-wewillneverforgetyou-3b,test-l3-2-rewish-3b,1.0000000000000002
jajuka-wewillneverforgetyou-3b,barcenas-3b-grpo,1.0000000000000002
jallabi-34b,ice0-34b-14-11-rp,1.0000000000000002
jallabi-34b,smaug-34b-v0-1,1.0000000000000002
jallabi-34b,34b-beta,1.0000000000000002
jallabi-34b,oxyge1-33b,0.9999925023186444
jallabi-34b,testq-32b,0.999968930781516
jallabi-34b,lytta2-5-32b-instruct,0.999968930781516
jallabi-34b,romboultima-32b,0.999968930781516
jallabi-34b,ultimos-32b,0.999968930781516
jallabi-34b,awqward2-5-32b-instruct,0.999968930781516
jallabi-34b,thebeagle-v2beta-32b-mgs,0.999968930781516
janus-7b,janus-rm-7b,0.9999999999999999
janus-7b,janus-dpo-7b,0.9999999999999999
janus-7b,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
janus-7b,colossus-120b,0.26906416839773245
janus-7b,qwen1-5-110b,0.26653209505581804
janus-7b,qwen1-5-110b-chat,0.26653209505581804
janus-7b,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
janus-7b,openchat-3-5-0106-8-99b-40layers-interleaved,0.26337915400067397
janus-7b,qwen2-5-95b-instruct,0.26211854615741265
janus-7b,openchat-3-5-0106-9-86b-44layers-appended,0.2590140614624362
janus-dpo-7b,janus-7b,0.9999999999999999
janus-dpo-7b,janus-rm-7b,0.9999999999999999
janus-dpo-7b,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
janus-dpo-7b,colossus-120b,0.26906416839773245
janus-dpo-7b,qwen1-5-110b,0.26653209505581804
janus-dpo-7b,qwen1-5-110b-chat,0.26653209505581804
janus-dpo-7b,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
janus-dpo-7b,openchat-3-5-0106-8-99b-40layers-interleaved,0.26337915400067397
janus-dpo-7b,qwen2-5-95b-instruct,0.26211854615741265
janus-dpo-7b,openchat-3-5-0106-9-86b-44layers-appended,0.2590140614624362
janus-rm-7b,janus-7b,0.9999999999999999
janus-rm-7b,janus-dpo-7b,0.9999999999999999
janus-rm-7b,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
janus-rm-7b,colossus-120b,0.26906416839773245
janus-rm-7b,qwen1-5-110b,0.26653209505581804
janus-rm-7b,qwen1-5-110b-chat,0.26653209505581804
janus-rm-7b,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
janus-rm-7b,openchat-3-5-0106-8-99b-40layers-interleaved,0.26337915400067397
janus-rm-7b,qwen2-5-95b-instruct,0.26211854615741265
janus-rm-7b,openchat-3-5-0106-9-86b-44layers-appended,0.2590140614624362
jeffmeloy-qwen2-5-7b-minperplexity-1,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,bbai-7b-qwendyancabslaw,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,bbai-7b-qwendyankoenlo,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,qwen2-5-coder-7b-instruct,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,qwen2-5-coder-7b,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,qwen2-5-7b-test-novelist,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,qwen2-5-7b-tensopolis-v2,0.9999999999999999
jeffmeloy-qwen2-5-7b-minperplexity-1,qwen2-5-7b-tensopolis-v1,0.9999999999999999
jekyl-8b-sce,oneil-model-stock-8b,1.0
jekyl-8b-sce,elusive-dragon-heart-8b-linear,1.0
jekyl-8b-sce,control-8b-v1-1,1.0
jekyl-8b-sce,control-8b,1.0
jekyl-8b-sce,neuraldaredevil-8b-abliterated,1.0
jekyl-8b-sce,promissum-mane-8b-linear-lorablated,1.0
jekyl-8b-sce,distilled-darkplanet-allades-8b,1.0
jekyl-8b-sce,distilled-darkplanet-allades-8b-ties,1.0
jekyl-8b-sce,distilled-whiskey-8b,1.0
jekyl-8b-sce,condensed-milk-8b-model-stock,1.0
jessi-v0-1-bf16-falcon3-7b-instruct,falconslerp3-7b,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falconslerp2-7b,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falconslerp1-7b,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falcon3-moe-2x7b-insruct,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falcon3-mamba-7b-instruct,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falcon3-mamba-7b-base,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falcon3-jessi-v0-4-7b-slerp,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falcon3-7b-instruct,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falcon3-7b-base,0.9999999999999999
jessi-v0-1-bf16-falcon3-7b-instruct,falconslerp4-7b,0.9999999999999999
jessi-v0-1-falcon3-10b-instruct,openbuddy-falcon3-10b-v24-2-131k,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falconthink3-10b-it,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falconslerp3-10b,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falcon3-10b-instruct,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falcon3-10b-tensopolis-v1,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falcon3slerp1-10b,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falcon3-10b-tensopolis-v2,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falcon3slerp2-10b,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,falcon3slerp4-10b,0.9999999999999997
jessi-v0-1-falcon3-10b-instruct,jessi-v0-2-falcon3-10b-instruct,0.9999999999999997
jessi-v0-1-qwen2-5-7b-instruct,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,bbai-7b-qwendyancabslaw,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,bbai-7b-qwendyankoenlo,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,qwen2-5-coder-7b-instruct,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,qwen2-5-coder-7b,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,qwen2-5-7b-test-novelist,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,qwen2-5-7b-tensopolis-v2,0.9999999999999999
jessi-v0-1-qwen2-5-7b-instruct,qwen2-5-7b-tensopolis-v1,0.9999999999999999
jessi-v0-2-falcon3-10b-instruct,openbuddy-falcon3-10b-v24-2-131k,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falconthink3-10b-it,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falconslerp3-10b,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falcon3-10b-instruct,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falcon3-10b-tensopolis-v1,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falcon3slerp1-10b,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falcon3-10b-tensopolis-v2,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,jessi-v0-1-falcon3-10b-instruct,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falcon3slerp2-10b,0.9999999999999997
jessi-v0-2-falcon3-10b-instruct,falcon3slerp4-10b,0.9999999999999997
jessi-v0-2-falcon3-7b-instruct,falconslerp3-7b,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falconslerp2-7b,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falconslerp1-7b,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falcon3-moe-2x7b-insruct,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falcon3-mamba-7b-instruct,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falcon3-mamba-7b-base,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falcon3-jessi-v0-4-7b-slerp,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falcon3-7b-instruct,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falcon3-7b-base,0.9999999999999999
jessi-v0-2-falcon3-7b-instruct,falconslerp4-7b,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falconslerp3-7b,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falconslerp2-7b,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falconslerp1-7b,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falcon3-moe-2x7b-insruct,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falcon3-mamba-7b-instruct,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falcon3-mamba-7b-base,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falcon3-jessi-v0-4-7b-slerp,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falcon3-7b-instruct,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falcon3-7b-base,0.9999999999999999
jessi-v0-3-falcon3-7b-instruct,falconslerp4-7b,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falconslerp3-7b,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falconslerp2-7b,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falconslerp1-7b,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falcon3-moe-2x7b-insruct,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falcon3-mamba-7b-instruct,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falcon3-mamba-7b-base,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falcon3-jessi-v0-4-7b-slerp,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falcon3-7b-instruct,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falcon3-7b-base,0.9999999999999999
jessi-v0-4-falcon3-7b-instruct,falconslerp4-7b,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falconslerp3-7b,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falconslerp2-7b,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falconslerp1-7b,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falcon3-moe-2x7b-insruct,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falcon3-mamba-7b-instruct,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falcon3-mamba-7b-base,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falcon3-jessi-v0-4-7b-slerp,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falcon3-7b-instruct,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falcon3-7b-base,0.9999999999999999
jessi-v0-5-falcon3-7b-instruct,falconslerp4-7b,0.9999999999999999
jessi-v0-6-falcon3-7b-instruct,falconslerp3-7b,0.9999999999999999
